region_name,sub_region_name,country_name,Year,Count,Rate
Europe,Western Europe,Belgium,2007,958,0.00958
Europe,Western Europe,Belgium,2008,1013,0.01013
Europe,Western Europe,Belgium,2009,1080,0.0108
Europe,Western Europe,Belgium,2010,1122,0.01122
Europe,Western Europe,Belgium,2011,1194,0.01194
Europe,Western Europe,Belgium,2012,1185,0.01185
Europe,Western Europe,Belgium,2013,1163,0.01163
Europe,Western Europe,Belgium,2014,1151,0.01151
Europe,Western Europe,Belgium,2015,1171,0.01171
Europe,Western Europe,Belgium,2016,1201,0.01201
Europe,Western Europe,Belgium,2017,1170,0.0117
Europe,Western Europe,France,2003,2031,0.02031
Europe,Western Europe,France,2004,2143,0.02143
Europe,Western Europe,France,2005,2012,0.02012
Europe,Western Europe,France,2006,2288,0.02288
Europe,Western Europe,France,2007,2109,0.02109
Europe,Western Europe,France,2008,2074,0.02074
Europe,Western Europe,France,2009,2085,0.02085
Europe,Western Europe,France,2010,2092,0.02092
Europe,Western Europe,France,2011,2234,0.02234
Europe,Western Europe,France,2012,2117,0.02117
Europe,Western Europe,France,2013,2266,0.02266
Europe,Western Europe,France,2014,2956,0.02956
Europe,Western Europe,France,2015,3818,0.03818
Europe,Western Europe,France,2016,3818,0.03818
Europe,Western Europe,Germany,2004,1830,0.0183
Europe,Western Europe,Germany,2005,1727,0.01727
Europe,Western Europe,Germany,2006,1596,0.01596
Europe,Western Europe,Germany,2007,1825,0.01825
Europe,Western Europe,Germany,2008,1857,0.01857
Europe,Western Europe,Germany,2009,5126,0.05126
Europe,Western Europe,Germany,2010,4897,0.04897
Europe,Western Europe,Germany,2011,4922,0.04922
Europe,Western Europe,Germany,2012,5183,0.05183
Europe,Western Europe,Germany,2013,4929,0.04929
Europe,Western Europe,Germany,2014,4988,0.04988
Europe,Western Europe,Germany,2015,4763,0.04763
Europe,Western Europe,Germany,2016,4756,0.04756
Europe,Western Europe,Germany,2017,4625,0.04625
Europe,Western Europe,Liechtenstein,2005,0,0
Europe,Western Europe,Liechtenstein,2006,0,0
Europe,Western Europe,Liechtenstein,2007,0,0
Europe,Western Europe,Liechtenstein,2008,0,0
Europe,Western Europe,Liechtenstein,2009,0,0
Europe,Western Europe,Liechtenstein,2010,0,0
Europe,Western Europe,Liechtenstein,2011,0,0
Europe,Western Europe,Liechtenstein,2012,0,0
Europe,Western Europe,Liechtenstein,2013,0,0
Europe,Western Europe,Liechtenstein,2014,0,0
Europe,Western Europe,Liechtenstein,2015,0,0
Europe,Western Europe,Liechtenstein,2016,0,0
Europe,Western Europe,Luxembourg,2006,17,0.00017
Europe,Western Europe,Luxembourg,2007,36,0.00036
Europe,Western Europe,Luxembourg,2008,33,0.00033
Europe,Western Europe,Luxembourg,2009,40,0.0004
Europe,Western Europe,Luxembourg,2010,27,0.00027
Europe,Western Europe,Luxembourg,2011,47,0.00047
Europe,Western Europe,Luxembourg,2012,57,0.00057
Europe,Western Europe,Luxembourg,2013,48,0.00048
Europe,Western Europe,Luxembourg,2014,52,0.00052
Europe,Western Europe,Luxembourg,2015,53,0.00053
Europe,Western Europe,Luxembourg,2016,50,0.0005
Europe,Western Europe,Luxembourg,2017,46,0.00046
Europe,Western Europe,Monaco,2005,0,0
Europe,Western Europe,Monaco,2006,2,0.00002
Europe,Western Europe,Monaco,2014,0,0
Europe,Western Europe,Monaco,2015,1,0.00001
Europe,Western Europe,Monaco,2016,1,0.00001
Europe,Western Europe,Netherlands,2005,910,0.0091
Europe,Western Europe,Netherlands,2006,850,0.0085
Europe,Western Europe,Netherlands,2007,780,0.0078
Europe,Western Europe,Netherlands,2008,760,0.0076
Europe,Western Europe,Netherlands,2009,625,0.00625
Europe,Western Europe,Netherlands,2010,645,0.00645
Europe,Western Europe,Netherlands,2011,560,0.0056
Europe,Western Europe,Netherlands,2012,585,0.00585
Europe,Western Europe,Netherlands,2013,524,0.00524
Europe,Western Europe,Netherlands,2014,414,0.00414
Europe,Western Europe,Netherlands,2015,435,0.00435
Europe,Western Europe,Netherlands,2016,393,0.00393
Europe,Western Europe,Netherlands,2017,352,0.00352
Europe,Western Europe,Switzerland,2003,263,0.00263
Europe,Western Europe,Switzerland,2004,267,0.00267
Europe,Western Europe,Switzerland,2005,245,0.00245
Europe,Western Europe,Switzerland,2006,274,0.00274
Europe,Western Europe,Switzerland,2007,269,0.00269
Europe,Western Europe,Switzerland,2008,309,0.00309
Europe,Western Europe,Switzerland,2009,359,0.00359
Europe,Western Europe,Switzerland,2010,0,0
Europe,Western Europe,Switzerland,2011,4,0.00004
Europe,Western Europe,Switzerland,2012,5,0.00005
Europe,Western Europe,Switzerland,2013,3,0.00003
Europe,Western Europe,Switzerland,2014,1,0.00001
Europe,Western Europe,Switzerland,2015,4,0.00004
Europe,Western Europe,Switzerland,2016,3,0.00003
Europe,Western Europe,Switzerland,2017,3,0.00003
Oceania,Australia and New Zealand,Australia,2010,611,0.00611
Oceania,Australia and New Zealand,Australia,2011,676,0.00676
Oceania,Australia and New Zealand,Australia,2012,638,0.00638
Oceania,Australia and New Zealand,Australia,2013,594,0.00594
Oceania,Australia and New Zealand,Australia,2014,550,0.0055
Oceania,Australia and New Zealand,Australia,2015,532,0.00532
Oceania,Australia and New Zealand,Australia,2016,537,0.00537
Oceania,Australia and New Zealand,Australia,2017,482,0.00482
Oceania,Australia and New Zealand,New Zealand,2005,289,0.00289
Oceania,Australia and New Zealand,New Zealand,2006,351,0.00351
Oceania,Australia and New Zealand,New Zealand,2007,338,0.00338
Oceania,Australia and New Zealand,New Zealand,2008,342,0.00342
Oceania,Australia and New Zealand,New Zealand,2009,302,0.00302
Oceania,Australia and New Zealand,New Zealand,2010,229,0.00229
Oceania,Australia and New Zealand,New Zealand,2011,278,0.00278
Oceania,Australia and New Zealand,New Zealand,2012,235,0.00235
Oceania,Australia and New Zealand,New Zealand,2013,198,0.00198
Oceania,Australia and New Zealand,New Zealand,2014,235,0.00235
Oceania,Australia and New Zealand,New Zealand,2015,337,0.00337
Oceania,Australia and New Zealand,New Zealand,2016,392,0.00392
Oceania,Australia and New Zealand,New Zealand,2017,377,0.00377
