Region,Sub Region,Country,Year,Count,Rate
Europe,Southern Europe,Slovenia,2009,586,28.79007028
Europe,Southern Europe,Spain,2009,77898,167.6088289
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2009,607,29.33652571
Europe,Western Europe,Austria,2009,9289,110.9791855
Europe,Western Europe,Belgium,2009,21906,201.7073209
Europe,Western Europe,France,2009,207947,331.7199288
Europe,Western Europe,Germany,2009,87693,108.3089448
Europe,Western Europe,Liechtenstein,2009,7,19.57166024
Europe,Western Europe,Luxembourg,2009,419,84.42831552
Europe,Western Europe,Netherlands,2009,21850,131.4133472
Europe,Western Europe,Switzerland,2009,9223,119.2039302
Oceania,Australia and New Zealand,Australia,2009,59649,274.3865414
Oceania,Australia and New Zealand,New Zealand,2009,21629,500.268071
Africa,Eastern Africa,Kenya,2010,803,1.941951749
Africa,Eastern Africa,Madagascar,2010,50,0.23638829
Africa,Eastern Africa,Mauritius,2010,716,57.37386364
Africa,Eastern Africa,Uganda,2010,1121,3.305309167
Africa,Eastern Africa,United Republic of Tanzania,2010,1915,4.154139982
Africa,Middle Africa,Cameroon,2010,808,4.045968815
Africa,Middle Africa,Sao Tome and Principe,2010,0,0
Africa,Northern Africa,Algeria,2010,2247,6.221337238
Africa,Northern Africa,Egypt,2010,4979,5.919797551
Africa,Southern Africa,Botswana,2010,236,11.71293773
Africa,Western Africa,Nigeria,2010,1826,1.151481917
Americas,Caribbean,Bahamas,2010,1240,343.6502306
Americas,Caribbean,Barbados,2010,110,39.34627945
Americas,Caribbean,Grenada,2010,0,0
Americas,Caribbean,Jamaica,2010,1966,69.78535501
Americas,Caribbean,Puerto Rico,2010,6769,182.1242702
Americas,Caribbean,St. Vincent and the Grenadines,2010,59,53.9724649
Americas,Caribbean,Trinidad and Tobago,2010,1371,103.2301785
Americas,Central America,Belize,2010,138,42.90938036
Americas,Central America,Costa Rica,2010,4980,109.5642073
Americas,Central America,El Salvador,2010,999,16.20536266
Americas,Central America,Guatemala,2010,10676,72.97126254
Americas,Central America,Honduras,2010,2838,34.63181065
Americas,Central America,Mexico,2010,229965,196.0169415
Americas,Central America,Nicaragua,2010,388,6.762264403
Americas,Central America,Panama,2010,280,7.685504754
Americas,Northern America,Bermuda,2010,720,1125.77397
Americas,Northern America,Canada,2010,92506,270.7334099
Americas,Northern America,United States of America,2010,739565,239.6195136
Americas,South America,Bolivia (Plurinational State of),2010,4113,41.4690426
Americas,South America,Brazil,2010,121486,61.73186139
Americas,South America,Chile,2010,30782,181.1414039
Americas,South America,Colombia,2010,21449,46.71143057
Americas,South America,Ecuador,2010,10884,72.8773078
Americas,South America,Guyana,2010,23,3.080813763
Americas,South America,Paraguay,2010,4757,76.6037717
Americas,South America,Peru,2010,15179,51.6755734
Asia,Central Asia,Kazakhstan,2010,2151,13.11667265
Asia,Central Asia,Kyrgyzstan,2010,765,14.10830791
Asia,Central Asia,Tajikistan,2010,46,0.601965811
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2010,945,13.45153412
Asia,Eastern Asia,Japan,2010,98266,76.44073766
Asia,Eastern Asia,Macao Special Administrative Region of China,2010,410,76.35450091
Asia,Eastern Asia,Mongolia,2010,146,5.382190847
Asia,Eastern Asia,Republic of Korea,2010,7441,15.01628917
Asia,South-Eastern Asia,Indonesia,2010,35668,14.70699061
Asia,South-Eastern Asia,Myanmar,2010,1,0.001993784
Asia,South-Eastern Asia,Philippines,2010,8656,9.235369451
Asia,South-Eastern Asia,Singapore,2010,987,19.45114275
Asia,South-Eastern Asia,Thailand,2010,18607,27.68535934
Asia,Southern Asia,India,2010,147475,11.9802854
Asia,Southern Asia,Maldives,2010,618,169.5422086
Asia,Southern Asia,Pakistan,2010,35259,20.67246856
Asia,Southern Asia,Sri Lanka,2010,1693,8.381871532
Asia,Western Asia,Armenia,2010,60,2.085280319
Asia,Western Asia,Azerbaijan,2010,36,0.39856265
Asia,Western Asia,Cyprus,2010,1705,153.243688
Asia,Western Asia,Israel,2010,20333,273.8097531
Asia,Western Asia,Jordan,2010,2589,36.04649706
Asia,Western Asia,Lebanon,2010,9421,217.2168256
Asia,Western Asia,Turkey,2010,28359,39.20947049
Europe,Eastern Europe,Belarus,2010,932,9.838414596
Europe,Eastern Europe,Bulgaria,2010,3938,53.18322824
Europe,Eastern Europe,Czech Republic,2010,13109,124.4176553
Europe,Eastern Europe,Hungary,2010,6715,67.63807636
Europe,Eastern Europe,Poland,2010,16539,43.15639828
Europe,Eastern Europe,Republic of Moldova,2010,118,2.888983937
Europe,Eastern Europe,Romania,2010,2531,12.38237296
Europe,Eastern Europe,Russian Federation,2010,47587,33.24185391
Europe,Eastern Europe,Slovakia,2010,3354,62.06176052
Europe,Eastern Europe,Ukraine,2010,4278,9.342140976
Europe,Northern Europe,Denmark,2010,552,9.937272766
Europe,Northern Europe,Estonia,2010,870,65.31031408
Europe,Northern Europe,Finland,2010,10224,190.5407264
Europe,Northern Europe,Iceland,2010,53,16.54554082
Europe,Northern Europe,Ireland,2010,11410,246.5999039
Europe,Northern Europe,Latvia,2010,1441,68.00865376
Europe,Northern Europe,Lithuania,2010,2060,65.94525967
Europe,Northern Europe,Norway,2010,10858,222.2323193
Europe,Northern Europe,Sweden,2010,33759,359.5143346
Europe,Northern Europe,United Kingdom (England and Wales),2010,106162,190.621981
Europe,Northern Europe,United Kingdom (Northern Ireland),2010,2823,156.4133635
Europe,Northern Europe,United Kingdom (Scotland),2010,8716,165.6341454
Europe,Southern Europe,Albania,2010,627,21.32272298
Europe,Southern Europe,Bosnia and Herzegovina,2010,1628,43.73893765
Europe,Southern Europe,Croatia,2010,1382,31.93047935
Europe,Southern Europe,Greece,2010,27587,241.0185912
Europe,Southern Europe,Holy See,2010,0,0
Europe,Southern Europe,Italy,2010,197583,330.7946399
Europe,Southern Europe,Kosovo under UNSCR 1244,2010,339,19.09127771
Europe,Southern Europe,Malta,2010,372,89.39943765
Europe,Southern Europe,Montenegro,2010,40,6.407329986
Europe,Southern Europe,Portugal,2010,20310,190.6626734
Europe,Southern Europe,Serbia,2010,3282,36.34665808
Europe,Southern Europe,Slovenia,2010,534,26.11032443
Europe,Southern Europe,Spain,2010,65672,140.3588863
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2010,527,25.44985148
Europe,Western Europe,Austria,2010,4402,52.34276688
Europe,Western Europe,Belgium,2010,19851,181.4742997
Europe,Western Europe,France,2010,195367,309.9747821
Europe,Western Europe,Germany,2010,76123,94.10124522
Europe,Western Europe,Liechtenstein,2010,3,8.332638947
Europe,Western Europe,Luxembourg,2010,418,82.30144776
Europe,Western Europe,Netherlands,2010,21730,130.2530007
Europe,Western Europe,Switzerland,2010,7961,101.6474652
Oceania,Australia and New Zealand,Australia,2010,47584,215.1169183
Oceania,Australia and New Zealand,New Zealand,2010,19991,457.453464
Africa,Eastern Africa,Kenya,2011,1269,2.986807279
Africa,Eastern Africa,Madagascar,2011,16,0.07358369
Africa,Eastern Africa,Mauritius,2011,504,40.2870291
Africa,Eastern Africa,Uganda,2011,495,1.410511669
Africa,Eastern Africa,United Republic of Tanzania,2011,3003,6.312682488
Africa,Middle Africa,Cameroon,2011,1150,5.60416642
Africa,Middle Africa,Sao Tome and Principe,2011,0,0
Africa,Northern Africa,Algeria,2011,2804,7.615517818
Africa,Northern Africa,Egypt,2011,20231,23.55247316
Africa,Southern Africa,Botswana,2011,327,15.94080744
Americas,Caribbean,Bahamas,2011,1330,362.8249056
Americas,Caribbean,Barbados,2011,91,32.43039048
Americas,Caribbean,Grenada,2011,0,0
Americas,Caribbean,Puerto Rico,2011,5853,157.891159
Americas,Caribbean,St. Kitts and Nevis,2011,3,5.768565166
Americas,Caribbean,St. Vincent and the Grenadines,2011,43,39.32651064
Americas,Caribbean,Trinidad and Tobago,2011,901,67.50135602
Americas,Central America,Belize,2011,92,27.94721621
Americas,Central America,Costa Rica,2011,5078,110.3799304
Americas,Central America,El Salvador,2011,1095,17.68250933
Americas,Central America,Guatemala,2011,11960,80.00578503
Americas,Central America,Honduras,2011,3200,38.3160113
Americas,Central America,Mexico,2011,230415,193.4796936
Americas,Central America,Panama,2011,324,8.738377823
Americas,Northern America,Bermuda,2011,659,1036.47316
Americas,Northern America,Canada,2011,82460,238.7472204
Americas,Northern America,United States of America,2011,716508,230.3503737
Americas,South America,Bolivia (Plurinational State of),2011,5938,58.91841546
Americas,South America,Brazil,2011,167109,84.1067923
Americas,South America,Chile,2011,34741,202.5317843
Americas,South America,Colombia,2011,30722,66.20172464
Americas,South America,Ecuador,2011,10952,72.16013594
Americas,South America,Guyana,2011,25,3.337338139
Americas,South America,Paraguay,2011,5119,81.33423094
Americas,South America,Peru,2011,15881,53.36359499
Asia,Central Asia,Kazakhstan,2011,2930,17.60036714
Asia,Central Asia,Kyrgyzstan,2011,254,4.612645805
Asia,Central Asia,Tajikistan,2011,48,0.614128879
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2011,864,12.22788879
Asia,Eastern Asia,Japan,2011,94100,73.22649533
Asia,Eastern Asia,Macao Special Administrative Region of China,2011,495,90.09189373
Asia,Eastern Asia,Mongolia,2011,178,6.445734879
Asia,Eastern Asia,Republic of Korea,2011,10354,20.81429486
Asia,South-Eastern Asia,Indonesia,2011,39217,15.96084704
Asia,South-Eastern Asia,Myanmar,2011,10,0.019781208
Asia,South-Eastern Asia,Philippines,2011,8715,9.146923202
Asia,South-Eastern Asia,Singapore,2011,673,13.00227569
Asia,South-Eastern Asia,Thailand,2011,14545,21.53853398
Asia,Southern Asia,India,2011,151200,12.12280567
Asia,Southern Asia,Maldives,2011,802,213.791982
Asia,Southern Asia,Pakistan,2011,40103,23.02331959
Asia,Southern Asia,Sri Lanka,2011,1410,6.940678415
Asia,Western Asia,Armenia,2011,53,1.843105793
Asia,Western Asia,Azerbaijan,2011,31,0.338931942
Asia,Western Asia,Cyprus,2011,1783,158.5121373
Asia,Western Asia,Israel,2011,20974,277.1122509
Asia,Western Asia,Jordan,2011,4348,57.39977185
Asia,Western Asia,Lebanon,2011,10479,228.381856
Asia,Western Asia,Turkey,2011,27465,37.41343673
Europe,Eastern Europe,Belarus,2011,824,8.702540001
Europe,Eastern Europe,Bulgaria,2011,3234,43.96283794
Europe,Eastern Europe,Czech Republic,2011,12393,117.2611808
Europe,Eastern Europe,Hungary,2011,7051,71.23514528
Europe,Eastern Europe,Poland,2011,16575,43.25310645
Europe,Eastern Europe,Republic of Moldova,2011,97,2.378985659
Europe,Eastern Europe,Romania,2011,1881,9.269221204
Europe,Eastern Europe,Russian Federation,2011,50279,35.09535139
Europe,Eastern Europe,Slovakia,2011,2694,49.79808117
Europe,Northern Europe,Denmark,2011,456,8.167837599
Europe,Northern Europe,Estonia,2011,752,56.60736694
Europe,Northern Europe,Finland,2011,11038,204.8154453
Europe,Northern Europe,Iceland,2011,55,17.0058562
Europe,Northern Europe,Ireland,2011,10393,222.9023894
Europe,Northern Europe,Lithuania,2011,1807,58.67109801
Europe,Northern Europe,Norway,2011,9318,188.3339279
Europe,Northern Europe,Sweden,2011,33105,349.7293229
Europe,Northern Europe,United Kingdom (England and Wales),2011,92056,163.8854919
Europe,Northern Europe,United Kingdom (Northern Ireland),2011,2412,132.9425161
Europe,Northern Europe,United Kingdom (Scotland),2011,7060,133.2100606
Europe,Southern Europe,Albania,2011,611,20.87704786
Europe,Southern Europe,Bosnia and Herzegovina,2011,1091,29.57549273
Europe,Southern Europe,Croatia,2011,1315,30.48659621
Europe,Southern Europe,Greece,2011,32242,282.2599178
Europe,Southern Europe,Holy See,2011,0,0
Europe,Southern Europe,Italy,2011,198774,332.6208771
Europe,Southern Europe,Kosovo under UNSCR 1244,2011,434,24.23227247
Europe,Southern Europe,Malta,2011,364,87.0049502
Europe,Southern Europe,Montenegro,2011,48,7.674278058
Europe,Southern Europe,Portugal,2011,19500,183.5237117
Europe,Southern Europe,Serbia,2011,3370,37.47048227
Europe,Southern Europe,Slovenia,2011,528,25.71300006
Europe,Southern Europe,Spain,2011,51799,110.424114
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2011,487,23.49951722
Europe,Western Europe,Austria,2011,4364,51.58475361
Europe,Western Europe,Belgium,2011,19375,175.9271223
Europe,Western Europe,France,2011,186824,294.9375593
Europe,Western Europe,Germany,2011,70841,87.52936653
Europe,Western Europe,Liechtenstein,2011,1,2.757555703
Europe,Western Europe,Luxembourg,2011,456,87.70225853
Europe,Western Europe,Netherlands,2011,21010,125.5302473
Europe,Western Europe,Switzerland,2011,8010,101.003465
Oceania,Australia and New Zealand,Australia,2011,49581,220.5580219
Oceania,Australia and New Zealand,New Zealand,2011,20724,469.0422815
Africa,Eastern Africa,Kenya,2012,1199,2.747062093
Africa,Eastern Africa,Madagascar,2012,16,0.071599345
Africa,Eastern Africa,Uganda,2012,926,2.550486691
Africa,Eastern Africa,United Republic of Tanzania,2012,3904,7.953874536
Africa,Middle Africa,Cameroon,2012,1332,6.318071349
Africa,Northern Africa,Algeria,2012,3778,10.05700737
Africa,Northern Africa,Morocco,2012,10221,30.66258084
Africa,Western Africa,Cabo Verde,2012,53,10.31170534
Africa,Western Africa,Nigeria,2012,1239,0.740597797
Americas,Caribbean,Bahamas,2012,1332,358.026981
Americas,Caribbean,Barbados,2012,68,24.14901362
Americas,Caribbean,Dominican Republic,2012,7930,78.08999552
Americas,Caribbean,Grenada,2012,0,0
Americas,Caribbean,Jamaica,2012,236,8.30695757
Americas,Caribbean,Puerto Rico,2012,5847,158.130624
Americas,Caribbean,St. Vincent and the Grenadines,2012,44,40.24586565
Americas,Caribbean,Trinidad and Tobago,2012,1063,79.23445946
Americas,Central America,Belize,2012,128,38.01592511
Americas,Central America,Costa Rica,2012,4335,93.14323948
Americas,Central America,El Salvador,2012,838,13.46997049
Americas,Central America,Guatemala,2012,11841,77.53884211
Americas,Central America,Honduras,2012,2123,24.95989135
Americas,Central America,Mexico,2012,208491,172.5514535
Americas,Central America,Panama,2012,274,7.262244967
Americas,Northern America,Bermuda,2012,620,981.338736
Americas,Northern America,Canada,2012,78068,223.6860258
Americas,Northern America,United States of America,2012,723186,230.8025033
Americas,South America,Bolivia (Plurinational State of),2012,5613,54.81978521
Americas,South America,Brazil,2012,185288,92.3848683
Americas,South America,Chile,2012,33014,190.7249246
Americas,South America,Colombia,2012,31875,67.99060823
Americas,South America,Ecuador,2012,12204,79.14568318
Americas,South America,Guyana,2012,48,6.373731727
Americas,South America,Paraguay,2012,4390,68.8172016
Americas,South America,Peru,2012,16357,54.2359443
Americas,South America,Uruguay,2012,17284,508.8352871
Asia,Central Asia,Kazakhstan,2012,4116,24.32454618
Asia,Central Asia,Kyrgyzstan,2012,290,5.184025764
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2012,600,8.443094738
Asia,Eastern Asia,Japan,2012,81751,63.65592291
Asia,Eastern Asia,Macao Special Administrative Region of China,2012,494,87.81738251
Asia,Eastern Asia,Mongolia,2012,172,6.111804809
Asia,Eastern Asia,Republic of Korea,2012,6033,12.0775355
Asia,South-Eastern Asia,Indonesia,2012,41816,16.8014533
Asia,South-Eastern Asia,Myanmar,2012,25,0.049032574
Asia,South-Eastern Asia,Philippines,2012,6919,7.142809802
Asia,South-Eastern Asia,Singapore,2012,586,11.11752361
Asia,South-Eastern Asia,Thailand,2012,14612,21.53765185
Asia,Southern Asia,India,2012,154351,12.22034463
Asia,Southern Asia,Maldives,2012,1236,320.0389433
Asia,Southern Asia,Pakistan,2012,34663,19.4832788
Asia,Southern Asia,Sri Lanka,2012,1374,6.727196749
Asia,Western Asia,Armenia,2012,61,2.11664299
Asia,Western Asia,Azerbaijan,2012,40,0.431736194
Asia,Western Asia,Cyprus,2012,1749,154.0884991
Asia,Western Asia,Jordan,2012,4908,61.40700873
Asia,Western Asia,Lebanon,2012,13008,264.5836266
Asia,Western Asia,Turkey,2012,31013,41.58918508
Asia,Western Asia,United Arab Emirates,2012,1093,12.28027382
Europe,Eastern Europe,Belarus,2012,709,7.485432967
Europe,Eastern Europe,Bulgaria,2012,3082,42.15921382
Europe,Eastern Europe,Czech Republic,2012,11127,105.1030273
Europe,Eastern Europe,Hungary,2012,7740,78.42196366
Europe,Eastern Europe,Poland,2012,16230,42.35673168
Europe,Eastern Europe,Republic of Moldova,2012,116,2.847532086
Europe,Eastern Europe,Romania,2012,1627,8.065933429
Europe,Eastern Europe,Russian Federation,2012,52953,36.92147509
Europe,Eastern Europe,Slovakia,2012,2546,46.99957726
Europe,Northern Europe,Denmark,2012,335,5.970777057
Europe,Northern Europe,Estonia,2012,620,46.79478374
Europe,Northern Europe,Finland,2012,7967,147.1832521
Europe,Northern Europe,Iceland,2012,45,13.82378059
Europe,Northern Europe,Ireland,2012,8448,180.5854792
Europe,Northern Europe,Latvia,2012,910,44.03849448
Europe,Northern Europe,Lithuania,2012,1724,56.76194816
Europe,Northern Europe,Norway,2012,7953,158.6789484
Europe,Northern Europe,Sweden,2012,27534,288.5889151
Europe,Northern Europe,United Kingdom (England and Wales),2012,79820,141.1050202
Europe,Northern Europe,United Kingdom (Northern Ireland),2012,2101,115.2095212
Europe,Northern Europe,United Kingdom (Scotland),2012,5731,107.8553147
Europe,Southern Europe,Albania,2012,677,23.18462185
Europe,Southern Europe,Bosnia and Herzegovina,2012,1328,36.40151307
Europe,Southern Europe,Croatia,2012,1142,26.57961339
Europe,Southern Europe,Greece,2012,31166,273.9083851
Europe,Southern Europe,Holy See,2012,0,0
Europe,Southern Europe,Italy,2012,196589,329.1082906
Europe,Southern Europe,Kosovo under UNSCR 1244,2012,316,17.5049856
Europe,Southern Europe,Malta,2012,306,72.72053214
Europe,Southern Europe,Montenegro,2012,43,6.864776671
Europe,Southern Europe,Portugal,2012,15900,150.2576919
Europe,Southern Europe,Serbia,2012,2761,30.82510809
Europe,Southern Europe,Slovenia,2012,539,26.1600959
Europe,Southern Europe,Spain,2012,47125,100.5710858
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2012,371,17.88782837
Europe,Western Europe,Austria,2012,3805,44.67248086
Europe,Western Europe,Belgium,2012,17212,155.2932048
Europe,Western Europe,France,2012,178333,280.222118
Europe,Western Europe,Germany,2012,64017,78.96876613
Europe,Western Europe,Liechtenstein,2012,6,16.41811465
Europe,Western Europe,Luxembourg,2012,372,69.87398265
Europe,Western Europe,Netherlands,2012,20135,119.9290373
Europe,Western Europe,Switzerland,2012,8129,101.2118277
Oceania,Australia and New Zealand,Australia,2012,52324,229.2715196
Oceania,Australia and New Zealand,New Zealand,2012,17807,398.5681361
Africa,Eastern Africa,Kenya,2013,93,0.20746495
Africa,Eastern Africa,Madagascar,2013,31,0.135010683
Africa,Eastern Africa,Uganda,2013,623,1.658956557
Africa,Eastern Africa,United Republic of Tanzania,2013,5159,10.18828379
Africa,Middle Africa,Cameroon,2013,1989,9.184642484
Africa,Northern Africa,Algeria,2013,4219,11.00458593
Africa,Northern Africa,Morocco,2013,3072,9.082101935
